Timestamp,Longitude,Latitude,CellID,RSRP,RSRQ,SNR,CQI,DL_bitrate,UL_bitrate,Cluster
2017-11-30 16:19:13,-8.500061,51.893115,8,-103,-16,7.0,9,2382,44,0
2017-11-30 16:19:14,-8.500061,51.893115,8,-104,-16,7.0,9,1834,40,0
2017-11-30 16:19:15,-8.500061,51.893115,8,-104,-16,7.0,9,3097,83,0
2017-11-30 16:19:16,-8.500061,51.893115,8,-104,-16,7.0,9,3590,66,0
2017-11-30 16:19:18,-8.500061,51.893115,8,-104,-16,7.0,9,2628,49,0
2017-11-30 16:19:19,-8.500061,51.893115,8,-104,-16,7.0,9,3847,112,0
2017-11-30 16:19:20,-8.500061,51.893115,8,-104,-16,7.0,9,3187,71,0
2017-11-30 16:19:21,-8.500061,51.893115,8,-104,-16,7.0,9,3478,64,0
2017-11-30 16:19:23,-8.500061,51.893115,8,-104,-16,7.0,9,5043,94,0
2017-11-30 16:19:24,-8.500061,51.893115,8,-104,-15,6.0,9,4909,124,2
2017-11-30 16:19:25,-8.500061,51.893115,8,-104,-15,6.0,9,5256,122,2
2017-11-30 16:19:26,-8.500061,51.893115,8,-104,-15,7.0,9,5021,91,2
2017-11-30 16:19:27,-8.500061,51.893115,8,-104,-15,7.0,9,3578,65,0
2017-11-30 16:19:29,-8.500061,51.893115,8,-104,-15,6.0,9,3053,78,0
2017-11-30 16:19:30,-8.500061,51.893115,8,-104,-15,6.0,9,2091,42,0
2017-11-30 16:19:31,-8.500061,51.893115,8,-104,-15,7.0,9,2672,50,0
2017-11-30 16:19:32,-8.500061,51.893115,8,-104,-15,7.0,9,3109,80,0
2017-11-30 16:19:33,-8.500061,51.893115,8,-104,-16,6.0,9,2382,44,0
2017-11-30 16:19:35,-8.500061,51.893115,8,-104,-16,6.0,9,2572,48,0
2017-11-30 16:19:36,-8.500061,51.893115,8,-104,-16,6.0,9,2426,44,0
2017-11-30 16:19:37,-8.500061,51.893115,8,-104,-16,6.0,9,2706,50,0
2017-11-30 16:19:38,-8.500061,51.893115,8,-104,-15,6.0,9,5066,93,2
2017-11-30 16:19:40,-8.500061,51.893115,8,-104,-15,6.0,9,2348,44,0
2017-11-30 16:19:41,-8.500061,51.893115,8,-103,-16,7.0,9,2617,49,0
2017-11-30 16:19:42,-8.500061,51.893115,8,-103,-16,7.0,9,2113,77,0
2017-11-30 16:19:44,-8.500061,51.893115,8,-103,-16,7.0,9,816,14,0
2017-11-30 16:19:45,-8.500061,51.893115,8,-103,-16,7.0,9,2046,66,0
2017-11-30 16:19:46,-8.500061,51.893115,8,-105,-15,6.0,9,1588,30,0
2017-11-30 16:19:47,-8.500061,51.893115,8,-105,-15,6.0,8,1197,58,0
2017-11-30 16:19:48,-8.500061,51.893115,8,-106,-16,6.0,9,1588,52,0
2017-11-30 16:19:50,-8.500061,51.893115,8,-106,-16,6.0,9,2126,40,0
2017-11-30 16:19:51,-8.500061,51.893115,8,-104,-15,6.0,9,1319,24,0
2017-11-30 16:19:52,-8.500061,51.893115,8,-104,-15,6.0,9,2259,42,0
2017-11-30 16:19:53,-8.500061,51.893115,8,-104,-15,7.0,9,1789,34,0
2017-11-30 16:19:54,-8.500061,51.893115,8,-104,-15,7.0,9,1935,40,0
2017-11-30 16:19:56,-8.500061,51.893115,8,-104,-15,6.0,9,167,4,0
2017-11-30 16:19:57,-8.500061,51.893115,8,-104,-15,6.0,9,2359,62,0
2017-11-30 16:19:58,-8.500061,51.893115,8,-103,-16,7.0,9,883,17,0
2017-11-30 16:19:59,-8.500061,51.893115,8,-103,-16,7.0,9,1252,35,0
2017-11-30 16:20:01,-8.500061,51.893115,8,-103,-16,8.0,9,2001,37,0
2017-11-30 16:20:02,-8.500061,51.893115,8,-103,-16,8.0,9,1890,58,0
2017-11-30 16:20:03,-8.500061,51.893115,8,-104,-15,8.0,9,1722,33,0
2017-11-30 16:20:04,-8.500061,51.893115,8,-104,-15,8.0,9,1722,32,0
2017-11-30 16:20:05,-8.500061,51.893115,8,-104,-15,7.0,9,1723,36,0
2017-11-30 16:20:07,-8.500061,51.893115,8,-104,-15,7.0,9,1398,29,0
2017-11-30 16:20:08,-8.500061,51.893115,8,-104,-16,7.0,9,1576,29,0
2017-11-30 16:20:09,-8.500061,51.893115,8,-104,-16,7.0,9,2136,40,0
2017-11-30 16:20:10,-8.500061,51.893115,8,-103,-16,7.0,9,3046,69,0
2017-11-30 16:20:12,-8.500061,51.893115,8,-103,-16,7.0,9,1714,43,0
2017-11-30 16:20:13,-8.500061,51.893115,8,-103,-16,7.0,9,2439,103,0
2017-11-30 16:20:14,-8.500061,51.893115,8,-103,-16,7.0,9,1655,34,0
2017-11-30 16:20:15,-8.500061,51.893115,8,-103,-16,7.0,9,1207,57,0
2017-11-30 16:20:17,-8.500061,51.893115,8,-103,-16,7.0,9,3645,72,0
2017-11-30 16:20:18,-8.500061,51.893115,8,-104,-16,7.0,9,2247,42,0
2017-11-30 16:20:19,-8.500061,51.893115,8,-104,-16,7.0,9,2057,68,0
2017-11-30 16:20:20,-8.500061,51.893115,8,-104,-16,6.0,9,805,27,0
2017-11-30 16:20:22,-8.500061,51.893115,8,-104,-16,6.0,9,1599,36,0
2017-11-30 16:20:23,-8.500061,51.893115,8,-103,-16,7.0,9,2035,41,0
2017-11-30 16:20:24,-8.500061,51.893115,8,-103,-16,7.0,9,1811,55,0
2017-11-30 16:20:26,-8.500061,51.893115,8,-103,-16,7.0,9,1576,30,0
2017-11-30 16:20:27,-8.500061,51.893115,8,-103,-16,7.0,9,2092,40,0
2017-11-30 16:20:28,-8.500061,51.893115,8,-104,-16,7.0,9,2001,37,0
2017-11-30 16:20:29,-8.500061,51.893115,8,-104,-16,7.0,9,2482,46,0
2017-11-30 16:20:30,-8.500061,51.893115,8,-105,-16,7.0,9,3299,87,0
2017-11-30 16:20:32,-8.500061,51.893115,8,-105,-16,7.0,9,1599,29,0
2017-11-30 16:20:33,-8.500061,51.893115,8,-104,-15,7.0,9,1453,28,0
2017-11-30 16:20:34,-8.500061,51.893115,8,-104,-15,7.0,9,2348,43,0
